Unidades: €/MW
Informação acedida em: 10/12/2024 22:58:01
Data;Hora;Portugal;Espanha
2024-06-09;9;3.25;3.25
2024-06-09;10;0.00;0.00
2024-06-09;11;0.00;0.00
2024-06-09;12;0.00;0.00
2024-06-09;13;0.00;0.00
2024-06-09;14;0.00;0.00
2024-06-09;15;0.00;0.00
2024-06-09;16;-0.01;-0.01
2024-06-09;17;-0.01;-0.01
2024-06-09;18;0.00;0.00
2024-06-09;19;3.25;3.25
2024-06-09;20;35.00;35.00
2024-06-09;21;41.80;41.80
2024-06-09;22;58.76;58.76
2024-06-09;23;69.64;69.64
2024-06-09;24;56.90;56.90
2024-06-10;1;69.41;69.41
2024-06-10;2;58.76;35.50
2024-06-10;3;40.00;38.20
2024-06-10;4;35.01;35.01
2024-06-10;5;35.00;35.00
2024-06-10;6;35.01;35.01
2024-06-10;7;38.50;38.50
2024-06-10;8;55.05;55.05
2024-06-10;9;35.50;35.50
2024-06-10;10;38.30;38.30
2024-06-10;11;35.13;35.13
2024-06-10;12;35.10;35.10
2024-06-10;13;35.01;35.01
2024-06-10;14;35.01;35.01
2024-06-10;15;35.00;35.00
2024-06-10;16;34.80;34.80
2024-06-10;17;34.80;34.80
2024-06-10;18;35.00;35.00
2024-06-10;19;35.00;35.00
2024-06-10;20;40.56;40.56
2024-06-10;21;71.36;71.36
2024-06-10;22;86.75;86.75
2024-06-10;23;71.48;71.48
2024-06-10;24;70.06;70.06
2024-06-11;1;98.30;98.30
2024-06-11;2;95.09;95.09
2024-06-11;3;84.83;84.83
2024-06-11;4;78.20;78.20
2024-06-11;5;78.20;78.20
2024-06-11;6;85.41;85.41
2024-06-11;7;71.48;71.48
2024-06-11;8;90.34;90.34
2024-06-11;9;98.13;98.13
2024-06-11;10;70.00;70.00
2024-06-11;11;44.80;44.80
2024-06-11;12;42.30;42.30
2024-06-11;13;41.20;41.20
2024-06-11;14;40.00;40.00
2024-06-11;15;35.02;35.02
2024-06-11;16;35.01;35.01
2024-06-11;17;35.01;35.01
2024-06-11;18;35.13;35.13
2024-06-11;19;43.00;43.00
2024-06-11;20;66.05;66.05
2024-06-11;21;71.12;71.12
2024-06-11;22;85.41;85.41
2024-06-11;23;77.29;77.29
2024-06-11;24;70.13;70.13
2024-06-12;1;83.13;83.13
2024-06-12;2;61.40;61.40
2024-06-12;3;61.58;61.58
2024-06-12;4;60.10;60.10
2024-06-12;5;55.20;55.20
2024-06-12;6;55.20;55.20
2024-06-12;7;60.00;60.00
2024-06-12;8;90.34;90.34
2024-06-12;9;75.00;75.00
2024-06-12;10;51.80;42.50
2024-06-12;11;51.60;35.02
2024-06-12;12;35.01;35.01
2024-06-12;13;35.01;35.01
2024-06-12;14;35.01;35.01
2024-06-12;15;33.00;33.00
2024-06-12;16;30.60;12.25
2024-06-12;17;30.60;10.43
2024-06-12;18;27.00;25.73
2024-06-12;19;40.00;40.00
2024-06-12;20;55.10;55.10
2024-06-12;21;75.00;75.00
2024-06-12;22;101.34;101.34
2024-06-12;23;100.98;100.98
2024-06-12;24;85.17;85.17
2024-06-13;1;97.86;97.86
2024-06-13;2;93.10;93.10
2024-06-13;3;90.34;90.34
2024-06-13;4;95.26;95.26
2024-06-13;5;101.76;101.76
2024-06-13;6;105.36;105.36
2024-06-13;7;120.00;120.00
2024-06-13;8;130.00;130.00
2024-06-13;9;90.00;90.00
2024-06-13;10;72.94;72.94
2024-06-13;11;37.52;35.02
2024-06-13;12;35.00;35.00
2024-06-13;13;33.90;33.90
2024-06-13;14;33.90;10.00
2024-06-13;15;33.70;0.00
2024-06-13;16;33.70;0.00
2024-06-13;17;5.34;0.00
2024-06-13;18;33.70;5.49
2024-06-13;19;14.74;14.74
2024-06-13;20;35.45;35.45
2024-06-13;21;82.10;82.10
2024-06-13;22;111.81;111.81
2024-06-13;23;109.81;109.81
2024-06-13;24;95.26;95.26
2024-06-14;1;78.86;78.86
2024-06-14;2;76.44;76.44
2024-06-14;3;75.72;75.72
2024-06-14;4;75.30;75.30
2024-06-14;5;75.72;75.72
2024-06-14;6;78.02;78.02
2024-06-14;7;79.10;79.10
2024-06-14;8;90.00;90.00
2024-06-14;9;79.34;79.34
2024-06-14;10;45.91;45.91
2024-06-14;11;35.01;35.01
2024-06-14;12;12.21;12.21
2024-06-14;13;3.25;3.25
2024-06-14;14;0.44;0.44
2024-06-14;15;0.02;0.02
2024-06-14;16;0.00;0.00
2024-06-14;17;0.00;0.00
2024-06-14;18;0.00;0.00
2024-06-14;19;0.96;0.96
2024-06-14;20;7.00;7.00
2024-06-14;21;35.02;35.02
2024-06-14;22;75.72;75.72
2024-06-14;23;76.44;76.44
2024-06-14;24;49.36;49.36
2024-06-15;1;38.10;38.10
2024-06-15;2;35.02;35.02
2024-06-15;3;35.02;35.02
2024-06-15;4;35.02;35.02
2024-06-15;5;35.02;35.02
2024-06-15;6;35.02;35.02
2024-06-15;7;35.02;35.02
2024-06-15;8;35.01;35.01
2024-06-15;9;17.80;17.80
2024-06-15;10;0.00;0.00
2024-06-15;11;-0.01;-0.01
2024-06-15;12;-0.60;-0.60
2024-06-15;13;-0.25;-0.25
2024-06-15;14;-0.50;-0.50
2024-06-15;15;-0.60;-0.60
2024-06-15;16;-0.72;-0.72
2024-06-15;17;-0.79;-0.79
2024-06-15;18;-0.62;-0.62
2024-06-15;19;0.00;0.00
2024-06-15;20;9.59;9.59
2024-06-15;21;35.01;35.01
2024-06-15;22;41.64;41.64
2024-06-15;23;47.70;47.70
2024-06-15;24;41.76;41.76
2024-06-16;1;35.01;35.01
2024-06-16;2;35.00;35.00
2024-06-16;3;35.00;35.00
2024-06-16;4;35.00;35.00
2024-06-16;5;35.00;35.00
2024-06-16;6;35.00;35.00
2024-06-16;7;35.01;35.01
2024-06-16;8;18.50;18.50
2024-06-16;9;0.00;0.00
2024-06-16;10;-0.62;-0.62
2024-06-16;11;-1.01;-1.01
2024-06-16;12;3.17;-2.00
2024-06-16;13;2.43;-2.00
2024-06-16;14;0.00;-2.00
2024-06-16;15;-1.00;-2.00
2024-06-16;16;-2.00;-2.00
2024-06-16;17;-2.00;-2.00
2024-06-16;18;-0.85;-0.85
2024-06-16;19;-0.01;-0.01
2024-06-16;20;3.25;3.25
2024-06-16;21;16.80;16.80
2024-06-16;22;35.02;35.02
2024-06-16;23;41.26;41.26
2024-06-16;24;41.62;41.62
2024-06-17;1;41.49;41.49
2024-06-17;2;35.01;35.01
2024-06-17;3;35.00;35.00
2024-06-17;4;35.00;35.00
2024-06-17;5;32.00;32.00
2024-06-17;6;35.00;35.00
2024-06-17;7;35.01;35.01
2024-06-17;8;46.50;46.50
2024-06-17;9;46.50;46.50
2024-06-17;10;35.01;35.01
2024-06-17;11;22.28;22.28
2024-06-17;12;21.30;3.25
2024-06-17;13;21.30;1.50
2024-06-17;14;20.90;0.44
2024-06-17;15;10.00;0.00
2024-06-17;16;0.00;0.00
2024-06-17;17;0.00;0.00
2024-06-17;18;0.44;0.44
2024-06-17;19;3.25;3.25
2024-06-17;20;21.72;21.72
2024-06-17;21;46.38;46.38
2024-06-17;22;72.75;72.75
2024-06-17;23;91.27;91.27
2024-06-17;24;62.78;62.78
2024-06-18;1;51.76;51.76
2024-06-18;2;37.00;37.00
2024-06-18;3;51.01;51.01
2024-06-18;4;52.59;52.59
2024-06-18;5;53.99;53.99
2024-06-18;6;66.75;66.75
2024-06-18;7;96.13;96.13
2024-06-18;8;101.00;101.00
2024-06-18;9;96.13;96.13
2024-06-18;10;53.39;53.39
2024-06-18;11;39.00;39.00
2024-06-18;12;35.00;35.00
2024-06-18;13;28.37;28.37
2024-06-18;14;20.97;20.97
2024-06-18;15;13.46;11.21
2024-06-18;16;13.46;10.60
2024-06-18;17;13.46;9.99
2024-06-18;18;20.27;20.27
2024-06-18;19;35.00;35.00
2024-06-18;20;45.28;45.28
2024-06-18;21;80.23;80.23
2024-06-18;22;124.12;124.12
2024-06-18;23;130.90;130.90
2024-06-18;24;110.41;110.41
2024-06-19;1;105.16;105.16
2024-06-19;2;99.96;99.96
2024-06-19;3;94.76;94.76
2024-06-19;4;90.56;90.56
2024-06-19;5;90.56;90.56
2024-06-19;6;94.76;94.76
2024-06-19;7;100.00;100.00
2024-06-19;8;114.32;114.32
2024-06-19;9;100.00;100.00
2024-06-19;10;84.69;84.69
2024-06-19;11;74.71;74.71
2024-06-19;12;46.41;46.41
2024-06-19;13;43.54;43.54
2024-06-19;14;37.00;37.00
2024-06-19;15;36.40;36.40
2024-06-19;16;36.40;35.02
2024-06-19;17;36.28;35.01
2024-06-19;18;36.28;35.02
2024-06-19;19;38.47;38.47
2024-06-19;20;79.83;79.83
2024-06-19;21;87.41;87.41
2024-06-19;22;109.81;109.81
2024-06-19;23;109.00;109.00
2024-06-19;24;89.59;89.59
2024-06-20;1;109.26;109.26
2024-06-20;2;105.00;105.00
2024-06-20;3;103.00;103.00
2024-06-20;4;102.10;102.10
2024-06-20;5;96.90;96.90
2024-06-20;6;94.30;94.30
2024-06-20;7;99.00;99.00
2024-06-20;8;111.72;111.72
2024-06-20;9;103.00;103.00
2024-06-20;10;95.00;95.00
2024-06-20;11;71.87;71.87
2024-06-20;12;63.04;63.04
2024-06-20;13;62.53;59.94
2024-06-20;14;58.35;58.35
2024-06-20;15;61.42;61.42
2024-06-20;16;62.53;61.93
2024-06-20;17;61.42;61.42
2024-06-20;18;62.15;62.15
2024-06-20;19;77.46;77.46
2024-06-20;20;107.00;107.00
2024-06-20;21;115.28;115.28
2024-06-20;22;122.78;122.78
2024-06-20;23;120.00;120.00
2024-06-20;24;112.48;112.48
2024-06-21;1;102.72;102.72
2024-06-21;2;100.34;100.34
2024-06-21;3;102.30;102.30
2024-06-21;4;102.30;102.30
2024-06-21;5;102.30;102.30
2024-06-21;6;102.72;102.72
2024-06-21;7;100.00;100.00
2024-06-21;8;113.47;113.47
2024-06-21;9;114.32;114.32
2024-06-21;10;105.00;105.00
2024-06-21;11;80.00;80.00
2024-06-21;12;60.00;60.00
2024-06-21;13;61.34;61.34
2024-06-21;14;57.40;57.40
2024-06-21;15;55.67;55.10
2024-06-21;16;55.67;43.17
2024-06-21;17;47.55;40.00
2024-06-21;18;49.80;49.80
2024-06-21;19;56.75;56.75
2024-06-21;20;77.46;77.46
2024-06-21;21;100.01;100.01
2024-06-21;22;114.86;114.86
2024-06-21;23;115.00;115.00
2024-06-21;24;105.74;105.74
2024-06-22;1;84.00;84.00
2024-06-22;2;76.58;76.58
2024-06-22;3;75.64;75.64
2024-06-22;4;76.10;76.10
2024-06-22;5;75.74;75.74
2024-06-22;6;75.62;75.62
2024-06-22;7;75.64;75.64
2024-06-22;8;63.45;63.45
2024-06-22;9;36.95;36.95
2024-06-22;10;34.65;34.65
2024-06-22;11;18.13;12.54
2024-06-22;12;18.13;3.59
2024-06-22;13;18.12;0.44
2024-06-22;14;12.60;0.03
2024-06-22;15;12.60;0.00
2024-06-22;16;4.50;0.00
2024-06-22;17;2.95;0.00
2024-06-22;18;0.00;0.00
2024-06-22;19;2.95;0.44
2024-06-22;20;35.00;35.00
2024-06-22;21;50.00;50.00
2024-06-22;22;76.79;76.79
2024-06-22;23;99.10;99.10
2024-06-22;24;77.46;77.46
2024-06-23;1;77.00;77.00
2024-06-23;2;56.99;56.99
2024-06-23;3;46.19;46.19
2024-06-23;4;35.01;35.01
2024-06-23;5;35.00;35.00
2024-06-23;6;35.00;35.00
2024-06-23;7;35.00;35.00
2024-06-23;8;30.65;30.65
2024-06-23;9;9.76;9.76
2024-06-23;10;0.00;0.00
2024-06-23;11;-0.01;-0.01
2024-06-23;12;-0.11;-0.11
2024-06-23;13;0.00;-0.50
2024-06-23;14;0.00;-1.00
2024-06-23;15;0.00;-1.99
2024-06-23;16;-0.33;-2.00
2024-06-23;17;-0.85;-0.85
2024-06-23;18;-0.66;-0.66
2024-06-23;19;0.00;-0.01
2024-06-23;20;1.00;1.00
2024-06-23;21;35.01;35.01
2024-06-23;22;77.00;77.00
2024-06-23;23;95.62;95.62
2024-06-23;24;80.15;80.15
2024-06-24;1;51.80;51.80
2024-06-24;2;43.60;43.60
2024-06-24;3;40.00;40.00
2024-06-24;4;35.40;35.40
2024-06-24;5;35.02;35.02
2024-06-24;6;49.07;49.07
2024-06-24;7;55.03;55.03
2024-06-24;8;70.00;70.00
2024-06-24;9;40.00;40.00
2024-06-24;10;35.02;35.02
2024-06-24;11;35.10;35.00
2024-06-24;12;35.30;5.00
2024-06-24;13;35.30;3.60
2024-06-24;14;35.10;5.10
2024-06-24;15;35.30;2.90
2024-06-24;16;65.36;0.00
2024-06-24;17;65.36;0.00
2024-06-24;18;73.70;5.00
2024-06-24;19;70.00;34.80
2024-06-24;20;73.70;35.45
2024-06-24;21;83.27;83.27
2024-06-24;22;117.33;117.33
2024-06-24;23;113.70;113.70
2024-06-24;24;91.54;91.54
2024-06-25;1;79.51;79.51
2024-06-25;2;94.85;94.85
2024-06-25;3;91.15;91.15
2024-06-25;4;82.00;82.00
2024-06-25;5;89.85;89.85
2024-06-25;6;73.00;73.00
2024-06-25;7;82.00;82.00
2024-06-25;8;98.20;98.20
2024-06-25;9;74.77;74.77
2024-06-25;10;64.90;64.90
2024-06-25;11;35.69;35.69
2024-06-25;12;35.02;35.02
2024-06-25;13;35.01;35.01
2024-06-25;14;35.01;35.01
2024-06-25;15;35.00;35.00
2024-06-25;16;35.00;35.00
2024-06-25;17;35.00;35.00
2024-06-25;18;35.02;35.02
2024-06-25;19;48.99;48.99
2024-06-25;20;77.00;77.00
2024-06-25;21;105.00;105.00
2024-06-25;22;117.41;117.41
2024-06-25;23;116.81;116.81
2024-06-25;24;105.45;105.45
2024-06-26;1;107.43;107.43
2024-06-26;2;99.96;99.96
2024-06-26;3;95.32;95.32
2024-06-26;4;95.46;95.46
2024-06-26;5;91.70;91.70
2024-06-26;6;97.12;97.12
2024-06-26;7;109.59;109.59
2024-06-26;8;130.00;130.00
2024-06-26;9;115.45;115.45
2024-06-26;10;101.76;101.76
2024-06-26;11;90.98;90.98
2024-06-26;12;85.99;85.99
2024-06-26;13;79.41;79.41
2024-06-26;14;77.24;77.24
2024-06-26;15;73.65;73.65
2024-06-26;16;60.00;60.00
2024-06-26;17;61.00;61.00
2024-06-26;18;82.01;82.01
2024-06-26;19;91.22;91.22
2024-06-26;20;104.55;104.55
2024-06-26;21;116.05;116.05
2024-06-26;22;137.18;137.18
2024-06-26;23;118.98;118.98
2024-06-26;24;110.00;110.00
2024-06-27;1;102.07;102.07
2024-06-27;2;99.00;99.00
2024-06-27;3;101.77;101.77
2024-06-27;4;104.37;104.37
2024-06-27;5;101.77;101.77
2024-06-27;6;99.17;99.17
2024-06-27;7;112.72;112.72
2024-06-27;8;120.74;120.74
2024-06-27;9;115.44;115.44
2024-06-27;10;102.07;102.07
2024-06-27;11;100.47;100.47
2024-06-27;12;77.00;77.00
2024-06-27;13;65.01;65.01
2024-06-27;14;64.75;64.75
2024-06-27;15;51.10;51.10
2024-06-27;16;45.66;45.66
2024-06-27;17;46.89;42.45
2024-06-27;18;48.00;45.06
2024-06-27;19;65.29;63.43
2024-06-27;20;75.39;75.39
2024-06-27;21;99.75;99.75
2024-06-27;22;116.05;116.05
2024-06-27;23;118.35;118.35
2024-06-27;24;114.72;114.72
2024-06-28;1;99.00;99.00
2024-06-28;2;100.00;100.00
2024-06-28;3;98.60;98.60
2024-06-28;4;94.04;94.04
2024-06-28;5;93.40;93.40
2024-06-28;6;95.81;95.81
2024-06-28;7;99.90;99.90
2024-06-28;8;100.16;100.16
2024-06-28;9;103.50;103.50
2024-06-28;10;98.60;98.60
2024-06-28;11;92.00;92.00
2024-06-28;12;76.10;76.10
2024-06-28;13;59.99;59.99
2024-06-28;14;48.55;47.01
2024-06-28;15;47.50;45.77
2024-06-28;16;47.08;40.00
2024-06-28;17;46.87;35.02
2024-06-28;18;47.08;35.02
2024-06-28;19;48.64;48.64
2024-06-28;20;88.50;88.50
2024-06-28;21;94.04;94.04
2024-06-28;22;105.42;105.42
2024-06-28;23;113.30;113.30
2024-06-28;24;105.18;105.18
2024-06-29;1;90.00;90.00
2024-06-29;2;71.60;71.60
2024-06-29;3;47.50;47.50
2024-06-29;4;47.50;47.50
2024-06-29;5;47.29;47.29
2024-06-29;6;47.01;47.01
2024-06-29;7;47.29;47.29
2024-06-29;8;50.20;50.20
2024-06-29;9;47.29;47.29
2024-06-29;10;46.62;46.62
2024-06-29;11;45.06;45.06
2024-06-29;12;35.02;35.02
2024-06-29;13;35.01;35.01
2024-06-29;14;35.00;35.00
2024-06-29;15;10.00;10.00
2024-06-29;16;1.50;1.50
2024-06-29;17;12.76;12.76
2024-06-29;18;31.86;31.86
2024-06-29;19;35.02;35.02
2024-06-29;20;46.60;46.60
2024-06-29;21;73.37;73.37
2024-06-29;22;102.36;102.36
2024-06-29;23;106.08;106.08
2024-06-29;24;100.94;100.94
2024-06-30;1;102.90;102.90
2024-06-30;2;101.70;101.70
2024-06-30;3;101.70;101.70
2024-06-30;4;101.70;101.70
2024-06-30;5;100.92;100.92
2024-06-30;6;100.92;100.92
2024-06-30;7;99.75;99.75
2024-06-30;8;73.37;73.37
2024-06-30;9;47.50;47.50
2024-06-30;10;44.01;44.01
2024-06-30;11;35.01;35.01
2024-06-30;12;22.99;22.99
2024-06-30;13;10.00;10.00
2024-06-30;14;4.49;4.49
2024-06-30;15;0.02;0.02
2024-06-30;16;40.00;0.00
2024-06-30;17;4.99;0.94
2024-06-30;18;3.60;3.60
2024-06-30;19;27.43;27.43
2024-06-30;20;46.62;46.62
2024-06-30;21;59.10;59.10
2024-06-30;22;101.64;101.64
2024-06-30;23;103.22;103.22
2024-06-30;24;100.92;100.92
2024-07-01;1;73.37;73.37
2024-07-01;2;67.30;67.30
2024-07-01;3;60.00;60.00
2024-07-01;4;66.54;66.54
2024-07-01;5;50.20;50.20
2024-07-01;6;51.90;51.90
2024-07-01;7;59.26;59.26
2024-07-01;8;87.57;87.57
2024-07-01;9;71.18;71.18
2024-07-01;10;50.03;50.03
2024-07-01;11;45.00;44.52
2024-07-01;12;49.50;35.01
2024-07-01;13;49.50;35.01
2024-07-01;14;49.50;35.00
2024-07-01;15;49.50;21.17
2024-07-01;16;48.87;15.02
2024-07-01;17;48.87;10.15
2024-07-01;18;48.87;21.17
2024-07-01;19;48.87;35.02
2024-07-01;20;49.28;49.28
2024-07-01;21;71.18;71.18
2024-07-01;22;80.79;80.79
2024-07-01;23;99.26;99.26
2024-07-01;24;87.46;87.46
2024-07-02;1;65.53;65.53
2024-07-02;2;49.90;49.90
2024-07-02;3;49.29;39.69
2024-07-02;4;49.08;38.01
2024-07-02;5;49.08;37.75
2024-07-02;6;49.08;41.07
2024-07-02;7;55.00;55.00
2024-07-02;8;81.82;81.82
2024-07-02;9;61.66;61.66
2024-07-02;10;45.00;45.00
2024-07-02;11;35.00;35.00
2024-07-02;12;48.87;30.90
2024-07-02;13;48.87;26.79
2024-07-02;14;48.87;24.99
2024-07-02;15;41.60;17.95
2024-07-02;16;49.50;4.00
2024-07-02;17;49.29;4.00
2024-07-02;18;49.50;10.96
2024-07-02;19;35.00;35.00
2024-07-02;20;46.60;37.75
2024-07-02;21;74.64;74.64
2024-07-02;22;110.41;110.41
2024-07-02;23;109.45;109.45
2024-07-02;24;89.99;89.99
2024-07-03;1;94.22;94.22
2024-07-03;2;83.79;83.79
2024-07-03;3;80.00;80.00
2024-07-03;4;72.00;72.00
2024-07-03;5;70.80;70.80
2024-07-03;6;65.65;65.65
2024-07-03;7;85.00;85.00
2024-07-03;8;99.77;99.77
2024-07-03;9;95.75;95.75
2024-07-03;10;76.00;76.00
2024-07-03;11;54.08;54.08
2024-07-03;12;54.08;40.25
2024-07-03;13;53.87;35.00
2024-07-03;14;46.60;21.34
2024-07-03;15;41.60;14.00
2024-07-03;16;53.87;8.68
2024-07-03;17;53.87;3.60
2024-07-03;18;54.08;12.17
2024-07-03;19;34.27;34.27
2024-07-03;20;51.27;35.02
2024-07-03;21;89.90;89.90
2024-07-03;22;107.51;107.51
2024-07-03;23;106.49;106.49
2024-07-03;24;95.66;95.66
2024-07-04;1;94.94;94.94
2024-07-04;2;80.00;80.00
2024-07-04;3;72.50;72.50
2024-07-04;4;83.54;83.54
2024-07-04;5;80.00;80.00
2024-07-04;6;86.27;86.27
2024-07-04;7;96.04;96.04
2024-07-04;8;99.88;99.88
2024-07-04;9;83.82;83.82
2024-07-04;10;40.00;40.00
2024-07-04;11;38.50;4.83
2024-07-04;12;37.87;0.00
2024-07-04;13;37.87;0.00
2024-07-04;14;37.87;0.00
2024-07-04;15;37.87;0.00
2024-07-04;16;82.70;-0.82
2024-07-04;17;83.82;-0.82
2024-07-04;18;96.77;0.00
2024-07-04;19;38.29;6.77
2024-07-04;20;61.36;42.38
2024-07-04;21;86.90;86.90
2024-07-04;22;99.64;99.64
2024-07-04;23;98.50;98.50
2024-07-04;24;90.00;90.00
2024-07-05;1;81.66;81.66
2024-07-05;2;81.66;81.66
2024-07-05;3;81.42;81.42
2024-07-05;4;87.75;87.75
2024-07-05;5;88.20;88.20
2024-07-05;6;90.01;90.01
2024-07-05;7;95.33;95.33
2024-07-05;8;104.25;104.25
2024-07-05;9;91.43;91.43
2024-07-05;10;59.50;59.50
2024-07-05;11;35.01;35.01
2024-07-05;12;29.00;29.00
2024-07-05;13;12.29;7.44
2024-07-05;14;11.87;3.32
2024-07-05;15;10.93;3.32
2024-07-05;16;7.21;1.23
2024-07-05;17;3.32;3.32
2024-07-05;18;17.42;17.42
2024-07-05;19;38.00;38.00
2024-07-05;20;63.31;63.31
2024-07-05;21;82.70;82.70
2024-07-05;22;95.00;95.00
2024-07-05;23;106.33;106.33
2024-07-05;24;90.40;90.40
2024-07-06;1;101.00;101.00
2024-07-06;2;96.96;96.96
2024-07-06;3;79.74;79.74
2024-07-06;4;71.91;71.91
2024-07-06;5;77.25;77.25
2024-07-06;6;70.66;70.66
2024-07-06;7;70.66;70.66
2024-07-06;8;65.50;65.50
2024-07-06;9;30.87;30.87
2024-07-06;10;0.00;0.00
2024-07-06;11;0.00;0.00
2024-07-06;12;-0.01;-0.01
2024-07-06;13;-0.51;-0.51
2024-07-06;14;-0.76;-0.76
2024-07-06;15;-0.95;-0.95
2024-07-06;16;-1.00;-1.00
2024-07-06;17;-1.01;-1.01
2024-07-06;18;-1.00;-1.00
2024-07-06;19;-0.82;-0.82
2024-07-06;20;0.00;0.00
2024-07-06;21;9.23;9.23
2024-07-06;22;41.10;41.10
2024-07-06;23;59.70;59.70
2024-07-06;24;46.89;46.89
2024-07-07;1;56.55;56.55
2024-07-07;2;48.95;48.95
2024-07-07;3;44.16;44.16
2024-07-07;4;44.90;44.90
2024-07-07;5;44.16;44.16
2024-07-07;6;56.55;56.55
2024-07-07;7;56.55;56.55
2024-07-07;8;56.68;56.68
2024-07-07;9;24.87;24.87
2024-07-07;10;-0.01;-0.01
2024-07-07;11;-0.51;-0.51
2024-07-07;12;-0.78;-0.78
2024-07-07;13;-0.66;-0.66
2024-07-07;14;-0.01;-0.02
2024-07-07;15;-0.78;-0.78
2024-07-07;16;-1.00;-1.00
2024-07-07;17;-1.01;-1.01
2024-07-07;18;0.00;0.00
2024-07-07;19;3.32;3.32
2024-07-07;20;35.94;35.94
2024-07-07;21;59.57;59.57
2024-07-07;22;100.73;100.73
2024-07-07;23;104.58;104.58
2024-07-07;24;100.25;100.25
2024-07-08;1;98.70;98.70
2024-07-08;2;86.66;86.66
2024-07-08;3;85.94;85.94
2024-07-08;4;85.70;85.70
2024-07-08;5;83.43;83.43
2024-07-08;6;85.94;85.94
2024-07-08;7;89.72;89.72
2024-07-08;8;103.21;103.21
2024-07-08;9;100.61;100.61
2024-07-08;10;78.22;78.22
2024-07-08;11;58.94;54.60
2024-07-08;12;58.94;40.88
2024-07-08;13;35.00;35.00
2024-07-08;14;32.65;32.65
2024-07-08;15;31.98;31.98
2024-07-08;16;35.00;35.00
2024-07-08;17;35.00;35.00
2024-07-08;18;41.99;41.99
2024-07-08;19;44.88;44.88
2024-07-08;20;81.00;81.00
2024-07-08;21;103.21;103.21
2024-07-08;22;115.15;115.15
2024-07-08;23;109.00;109.00
2024-07-08;24;98.01;98.01
2024-07-09;1;95.92;95.92
2024-07-09;2;72.25;72.25
2024-07-09;3;77.00;77.00
2024-07-09;4;73.22;73.22
2024-07-09;5;66.71;66.71
2024-07-09;6;65.50;65.50
2024-07-09;7;80.00;80.00
2024-07-09;8;101.51;101.51
2024-07-09;9;88.33;88.33
2024-07-09;10;70.80;70.80
2024-07-09;11;63.58;46.63
2024-07-09;12;62.00;42.49
2024-07-09;13;57.75;33.76
2024-07-09;14;22.98;22.98
2024-07-09;15;8.30;8.30
2024-07-09;16;15.59;15.59
2024-07-09;17;29.39;29.39
2024-07-09;18;48.80;48.80
2024-07-09;19;60.70;60.70
2024-07-09;20;84.77;84.77
2024-07-09;21;106.18;106.18
2024-07-09;22;120.09;120.09
2024-07-09;23;141.94;141.94
2024-07-09;24;116.38;116.38
2024-07-10;1;107.94;107.94
2024-07-10;2;106.81;106.81
2024-07-10;3;104.22;104.22
2024-07-10;4;102.61;102.61
2024-07-10;5;101.92;101.92
2024-07-10;6;104.22;104.22
2024-07-10;7;101.50;101.50
2024-07-10;8;108.43;108.43
2024-07-10;9;101.92;101.92
2024-07-10;10;94.99;94.99
2024-07-10;11;65.00;65.00
2024-07-10;12;60.38;57.75
2024-07-10;13;57.21;57.21
2024-07-10;14;51.10;51.10
2024-07-10;15;50.77;50.77
2024-07-10;16;45.06;45.06
2024-07-10;17;45.06;45.06
2024-07-10;18;52.50;52.50
2024-07-10;19;75.00;75.00
2024-07-10;20;99.58;99.58
2024-07-10;21;105.00;105.00
2024-07-10;22;120.18;120.18
2024-07-10;23;131.98;131.98
2024-07-10;24;111.87;111.87
2024-07-11;1;105.00;105.00
2024-07-11;2;101.78;101.78
2024-07-11;3;101.74;101.74
2024-07-11;4;100.00;100.00
2024-07-11;5;99.50;99.50
2024-07-11;6;99.92;99.92
2024-07-11;7;100.00;100.00
2024-07-11;8;107.34;107.34
2024-07-11;9;100.96;100.96
2024-07-11;10;90.69;90.69
2024-07-11;11;81.00;81.00
2024-07-11;12;68.49;68.49
2024-07-11;13;60.00;60.00
2024-07-11;14;54.19;54.19
2024-07-11;15;52.00;52.00
2024-07-11;16;57.11;50.98
2024-07-11;17;55.99;55.99
2024-07-11;18;57.61;57.61
2024-07-11;19;61.49;61.49
2024-07-11;20;84.19;84.19
2024-07-11;21;101.78;101.78
2024-07-11;22;109.55;109.55
2024-07-11;23;111.39;111.39
2024-07-11;24;97.15;97.15
2024-07-12;1;85.00;85.00
2024-07-12;2;71.32;71.32
2024-07-12;3;74.44;74.44
2024-07-12;4;62.70;62.70
2024-07-12;5;56.50;56.50
2024-07-12;6;60.30;60.30
2024-07-12;7;70.00;70.00
2024-07-12;8;75.60;75.60
2024-07-12;9;73.72;73.72
2024-07-12;10;49.00;49.00
2024-07-12;11;41.75;41.75
2024-07-12;12;41.36;41.36
2024-07-12;13;41.49;41.49
2024-07-12;14;41.49;41.49
2024-07-12;15;41.10;41.10
2024-07-12;16;38.38;36.03
2024-07-12;17;29.65;24.45
2024-07-12;18;38.36;38.36
2024-07-12;19;41.49;41.49
2024-07-12;20;52.20;52.20
2024-07-12;21;75.58;75.58
2024-07-12;22;89.93;89.93
2024-07-12;23;87.00;87.00
2024-07-12;24;79.97;79.97
2024-07-13;1;90.22;90.22
2024-07-13;2;86.11;86.11
2024-07-13;3;75.90;75.90
2024-07-13;4;75.59;75.59
2024-07-13;5;79.00;79.00
2024-07-13;6;83.61;83.61
2024-07-13;7;86.22;86.22
